Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1100.00,180.00,186.00,174.25,186.00,186.00,1278.20,51.00,325.91,45.41,84000.00,-15500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1230.00,45.50,53.00,41.40,50.10,49.70,1278.20,201.00,1284.05,47.90,971000.00,-22500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1350.00,0.10,0.15,0.05,0.05,0.05,1278.20,1089.00,7351.15,0.40,748500.00,-284500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1110.00,165.65,165.90,165.65,165.85,165.85,1278.20,13.00,82.93,10.78,56000.00,-6500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1360.00,0.10,0.15,0.05,0.05,0.05,1278.20,357.00,2427.75,0.15,232000.00,-84500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1250.00,50.00,59.45,49.90,55.85,57.30,55.85,961.00,6266.72,260.47,824500.00,71000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1390.00,4.10,4.55,3.50,4.10,4.35,4.10,535.00,3728.93,10.68,335000.00,77500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1080.00,-,-,-,197.25,-,203.60,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1120.00,-,-,-,163.15,-,164.10,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1400.00,3.80,3.85,2.80,3.30,3.50,3.30,4395.00,30835.36,70.36,3119000.00,493500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1130.00,-,-,-,104.15,-,154.30,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1260.00,47.95,52.05,43.05,48.65,50.35,48.65,1461.00,9548.68,344.38,765000.00,44000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1410.00,3.05,3.05,2.30,2.75,2.90,2.75,251.00,1772.84,3.29,97000.00,32500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1090.00,-,-,-,136.40,-,193.70,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1140.00,-,-,-,147.10,-,144.55,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1270.00,38.85,45.45,37.15,42.45,43.70,42.45,4205.00,27543.92,842.17,915000.00,456500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1420.00,2.35,2.65,1.90,2.30,2.45,2.30,785.00,5582.18,8.68,415000.00,132500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1100.00,190.00,192.55,184.00,189.15,192.25,189.15,18.00,115.99,16.99,292500.00,3500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1150.00,140.00,146.00,135.00,142.45,143.10,142.45,86.00,554.14,59.64,160000.00,-3500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1280.00,33.00,39.25,31.65,36.30,37.00,36.30,7238.00,47598.90,1275.70,1621000.00,550000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1440.00,2.15,2.20,1.55,1.95,2.00,1.95,797.00,5745.82,7.42,654000.00,138500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1160.00,-,-,-,137.00,137.00,125.40,-,-,-,74000.00,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1290.00,28.00,33.60,26.85,30.85,31.55,30.85,3966.00,26174.91,594.21,1301500.00,284500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1460.00,1.40,1.60,1.05,1.35,1.40,1.35,562.00,4106.11,3.51,235500.00,133500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1300.00,23.60,28.55,22.35,26.15,26.60,26.15,14226.00,94275.39,1806.39,7318500.00,593500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1480.00,1.25,1.25,0.85,1.05,1.10,1.05,404.00,2991.56,1.96,598500.00,33000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1170.00,116.00,116.00,116.00,116.00,116.00,116.00,1.00,6.43,0.58,32500.00,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1500.00,0.80,1.25,0.60,0.95,0.90,0.95,3128.00,23472.12,12.12,896500.00,773000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1180.00,110.00,115.00,109.95,110.00,110.00,106.85,50.00,323.15,28.15,76000.00,16500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1310.00,20.15,23.90,18.70,21.70,22.30,21.70,2512.00,16718.73,265.13,755500.00,117000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,960.00,-,-,-,240.00,240.00,322.95,-,-,-,500.00,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1190.00,103.00,106.15,97.85,105.55,106.15,105.55,11.00,71.17,5.72,15500.00,2500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1320.00,18.00,19.90,15.40,18.00,18.50,18.00,4028.00,26938.92,354.12,1219500.00,123000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,980.00,-,-,-,290.25,-,303.05,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1200.00,95.00,101.50,89.05,96.75,98.50,96.75,352.00,2279.10,167.10,1132500.00,14000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1330.00,14.95,16.50,12.65,14.95,15.10,14.95,1758.00,11818.05,127.35,670500.00,217500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1000.00,-,-,-,282.50,282.00,283.15,-,-,-,354500.00,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1340.00,11.95,13.65,10.35,12.20,12.45,12.20,2000.00,13518.10,118.10,782500.00,24500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1210.00,84.00,89.40,84.00,87.85,87.85,87.85,11.00,71.38,4.83,33000.00,500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1350.00,9.85,11.25,8.55,10.05,10.40,10.05,4521.00,30741.22,224.47,3901500.00,7500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1020.00,-,-,-,252.10,-,263.25,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1220.00,76.20,81.55,72.95,77.00,77.00,72.65,54.00,350.02,20.62,252000.00,12500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1360.00,7.80,9.05,6.85,8.10,8.35,8.10,1782.00,12186.97,69.37,1021000.00,35000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1040.00,-,-,-,233.45,-,243.40,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1230.00,69.00,74.60,65.10,70.80,72.30,70.80,137.00,890.26,47.71,95000.00,30500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1370.00,6.20,7.15,5.45,6.50,6.60,6.50,796.00,5477.47,24.87,251000.00,15000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1050.00,-,-,-,171.85,-,233.45,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1070.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1230.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1240.00,-,-,-,56.25,-,76.25,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1390.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1080.00,-,-,-,157.95,-,211.25,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,960.00,315.00,315.00,314.00,314.00,314.00,1278.20,8.00,50.98,12.58,-,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1160.00,117.00,121.80,104.85,120.50,120.00,1278.20,74.00,472.25,43.05,333000.00,-17000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1280.00,2.25,5.35,0.10,0.50,0.10,1278.20,9332.00,59827.57,102.77,1374500.00,-472000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,980.00,-,-,-,317.55,317.55,1278.20,-,-,-,500.00,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1290.00,1.00,2.30,0.05,0.15,0.05,1278.20,6473.00,41776.88,26.03,1202500.00,-527000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1410.00,0.05,0.05,0.05,0.05,0.05,1278.20,18.00,126.90,-,105500.00,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1000.00,280.00,285.00,269.85,278.95,279.50,1278.20,185.00,1179.75,254.75,305000.00,4000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1170.00,108.75,114.40,101.50,109.30,109.50,1278.20,1647.00,10498.20,863.25,935500.00,-82500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1300.00,0.45,1.00,0.05,0.10,0.05,1278.20,10088.00,65589.35,17.35,2720500.00,-1929000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1420.00,0.10,0.15,0.05,0.05,0.05,1278.20,666.00,4728.79,0.19,230000.00,-64000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1020.00,-,-,-,267.00,267.00,1278.20,-,-,-,16000.00,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1040.00,-,-,-,135.50,135.50,1278.20,-,-,-,5000.00,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1180.00,92.60,104.00,92.60,99.30,99.80,1278.20,172.00,1098.84,84.04,755000.00,-46000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1440.00,0.05,0.15,0.05,0.10,0.05,1278.20,1934.00,13925.66,0.86,2909500.00,-32000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1190.00,84.20,94.80,83.60,91.05,88.95,1278.20,93.00,594.26,40.91,400500.00,-12500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1310.00,0.25,0.50,0.05,0.10,0.10,1278.20,3579.00,23445.85,3.40,1348500.00,-679000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1460.00,0.05,0.10,0.05,0.10,0.10,1278.20,271.00,1978.38,0.08,100500.00,2000.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1470.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1480.00,-,-,-,5.45,-,3.80,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1150.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1300.00,38.40,42.70,36.50,39.90,40.50,39.90,220.00,1473.45,43.45,931000.00,11500.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1490.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1160.00,-,-,-,99.40,-,137.50,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1310.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1510.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1520.00,-,-,-,1.60,1.60,1.90,-,-,-,1000.00,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,740.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,780.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,930.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,950.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1170.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1320.00,-,-,-,30.35,30.35,34.70,-,-,-,2500.00,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1530.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,960.00,-,-,-,265.50,-,328.95,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,970.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1180.00,-,-,-,87.10,-,120.65,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1330.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1550.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,990.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1190.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1340.00,25.80,26.00,23.90,25.00,25.00,25.00,12.00,81.90,1.50,10000.00,4500.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1570.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1590.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1610.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1630.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1700.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1740.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1780.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1000.00,-,-,-,227.90,-,289.45,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1200.00,111.45,112.00,107.00,112.00,112.00,112.00,6.00,39.32,3.32,59500.00,-500.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1350.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1820.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1010.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1030.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1360.00,19.05,19.05,16.00,18.20,18.20,21.65,9.00,62.01,0.81,56000.00,1000.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1040.00,-,-,-,191.85,-,250.10,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1210.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1220.00,-,-,-,55.00,55.00,89.90,-,-,-,500.00,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1370.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1050.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1060.00,-,-,-,174.60,-,230.60,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1380.00,-,-,-,16.05,-,16.75,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1600.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1620.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1120.00,155.00,155.00,152.00,152.00,152.00,1278.20,2.00,12.74,1.54,108000.00,-500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1240.00,35.50,44.30,31.75,38.85,39.00,1278.20,342.00,2184.59,64.19,609000.00,-100500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1250.00,20.55,34.50,20.55,29.10,30.65,1278.20,1029.00,6575.09,143.84,986000.00,-167000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1370.00,0.10,0.15,0.05,0.05,0.05,1278.20,424.00,2904.58,0.18,225000.00,-134500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1130.00,149.10,149.10,149.10,149.10,149.10,1278.20,2.00,12.79,1.49,196000.00,-,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1260.00,13.05,24.05,11.25,18.95,20.65,1278.20,1948.00,12431.39,158.99,1673000.00,-130500.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1380.00,0.10,0.15,0.05,0.10,0.10,1278.20,283.00,1952.79,0.09,103500.00,-96000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1140.00,138.00,147.75,132.90,147.75,147.75,1278.20,59.00,376.28,39.98,243500.00,-12000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1390.00,0.05,0.15,0.05,0.15,0.15,1278.20,332.00,2307.52,0.12,172500.00,-7000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1150.00,126.00,131.10,124.10,131.10,131.10,1278.20,12.00,76.63,7.63,168000.00,-3000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1270.00,4.25,16.00,1.65,8.40,16.00,1278.20,7395.00,47189.41,231.16,3898500.00,-1119000.00,1278.20
RELIANCE,27-Mar-2025,27-Mar-2025,CE,1400.00,0.10,0.10,0.05,0.05,0.05,1278.20,1496.00,10472.46,0.46,760500.00,-461500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1240.00,58.95,66.40,57.05,63.50,64.25,63.50,344.00,2237.73,104.93,408500.00,-1000.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1380.00,5.10,5.70,4.30,5.20,5.25,5.20,1321.00,9147.61,32.71,1113500.00,67500.00,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1060.00,-,-,-,190.00,190.00,223.50,-,-,-,500.00,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1070.00,-,-,-,153.80,-,213.55,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,24-Apr-2025,CE,1110.00,-,-,-,119.80,-,173.90,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1640.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1680.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1720.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1760.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1800.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1840.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1880.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1120.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1440.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1140.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1160.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1460.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1180.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1480.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1200.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1500.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1220.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1520.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1540.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1240.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1560.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1580.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1260.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1280.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1300.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1320.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1340.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,680.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,720.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,760.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,800.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,840.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,880.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,920.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,940.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,960.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1360.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,980.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1000.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1020.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1380.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1040.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1060.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1400.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1080.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1100.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,26-Jun-2025,CE,1420.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1400.00,9.80,11.15,9.25,10.55,10.95,10.55,194.00,1367.93,9.93,390000.00,-24000.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1090.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1100.00,-,-,-,142.05,-,192.15,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1250.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1410.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1420.00,-,-,-,10.60,-,9.60,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1110.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1260.00,67.15,67.15,60.75,66.75,67.00,66.75,11.00,72.88,3.58,40000.00,1000.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1430.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1120.00,-,-,-,126.90,-,173.40,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1270.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1280.00,-,-,-,68.00,68.00,52.80,-,-,-,500.00,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1440.00,5.25,6.80,5.25,5.85,5.95,5.85,16.00,115.68,0.48,24500.00,3000.00,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1130.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1450.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1140.00,-,-,-,110.00,110.00,155.15,-,-,-,2500.00,-,1278.20
RELIANCE,27-Mar-2025,29-May-2025,CE,1290.00,-,-,-,-,-,-,-,-,-,-,-,1278.20
RELIANCE,26-Mar-2025,24-Apr-2025,CE,1100.00,198.15,200.55,183.50,183.50,183.50,183.50,62.00,401.12,60.12,289000.00,4500.00,1273.05
RELIANCE,26-Mar-2025,24-Apr-2025,CE,1150.00,148.00,148.00,134.50,134.50,134.50,134.50,44.00,284.50,31.50,163500.00,9000.00,1273.05
