Date,Expiry,Strike Price,Close
07-Mar-2025,29-May-2025,1400.0,9.90
07-Mar-2025,29-May-2025,1080.0,157.95
07-Mar-2025,29-May-2025,1240.0,56.25
07-Mar-2025,24-Apr-2025,1050.0,171.85
07-Mar-2025,24-Apr-2025,1230.0,55.90
07-Mar-2025,24-Apr-2025,1040.0,233.45
07-Mar-2025,24-Apr-2025,1360.0,8.15
07-Mar-2025,24-Apr-2025,1220.0,60.95
07-Mar-2025,24-Apr-2025,1020.0,252.10
07-Mar-2025,24-Apr-2025,1340.0,11.25
07-Mar-2025,24-Apr-2025,1210.0,69.75
07-Mar-2025,24-Apr-2025,1000.0,200.05
07-Mar-2025,24-Apr-2025,1330.0,13.05
07-Mar-2025,24-Apr-2025,1200.0,76.40
07-Mar-2025,24-Apr-2025,980.0,290.25
07-Mar-2025,24-Apr-2025,1320.0,15.90
07-Mar-2025,24-Apr-2025,1190.0,80.00
07-Mar-2025,24-Apr-2025,960.0,240.00
07-Mar-2025,24-Apr-2025,1310.0,20.05
07-Mar-2025,24-Apr-2025,1180.0,89.00
07-Mar-2025,24-Apr-2025,1170.0,101.65
07-Mar-2025,24-Apr-2025,1480.0,1.75
07-Mar-2025,24-Apr-2025,1300.0,21.65
07-Mar-2025,24-Apr-2025,1290.0,25.55
07-Mar-2025,24-Apr-2025,1160.0,108.30
07-Mar-2025,24-Apr-2025,1440.0,3.00
07-Mar-2025,24-Apr-2025,1280.0,29.35
07-Mar-2025,24-Apr-2025,1150.0,121.35
07-Mar-2025,24-Apr-2025,1110.0,119.80
07-Mar-2025,24-Apr-2025,1270.0,35.15
07-Mar-2025,24-Apr-2025,1140.0,147.10
07-Mar-2025,24-Apr-2025,1100.0,158.65
07-Mar-2025,24-Apr-2025,1090.0,136.40
07-Mar-2025,24-Apr-2025,1130.0,104.15
07-Mar-2025,24-Apr-2025,1400.0,4.40
07-Mar-2025,24-Apr-2025,1260.0,37.90
07-Mar-2025,24-Apr-2025,1120.0,163.15
07-Mar-2025,24-Apr-2025,1080.0,197.25
07-Mar-2025,24-Apr-2025,1250.0,43.80
07-Mar-2025,24-Apr-2025,1070.0,153.80
07-Mar-2025,24-Apr-2025,1060.0,215.10
07-Mar-2025,24-Apr-2025,1380.0,5.75
07-Mar-2025,24-Apr-2025,1240.0,49.80
07-Mar-2025,27-Mar-2025,1400.0,0.85
07-Mar-2025,27-Mar-2025,1270.0,14.90
07-Mar-2025,27-Mar-2025,1150.0,104.90
07-Mar-2025,27-Mar-2025,1390.0,0.90
07-Mar-2025,27-Mar-2025,1140.0,115.20
07-Mar-2025,27-Mar-2025,1380.0,1.10
07-Mar-2025,27-Mar-2025,1260.0,19.10
07-Mar-2025,29-May-2025,1060.0,174.60
07-Mar-2025,29-May-2025,1220.0,70.00
07-Mar-2025,27-Mar-2025,1370.0,1.35
07-Mar-2025,27-Mar-2025,1250.0,24.40
07-Mar-2025,27-Mar-2025,1130.0,121.85
07-Mar-2025,27-Mar-2025,1360.0,1.55
07-Mar-2025,27-Mar-2025,1120.0,131.15
07-Mar-2025,27-Mar-2025,1240.0,29.80
07-Mar-2025,27-Mar-2025,1110.0,101.50
07-Mar-2025,27-Mar-2025,1350.0,2.00
07-Mar-2025,27-Mar-2025,1230.0,36.40
07-Mar-2025,27-Mar-2025,1100.0,152.45
07-Mar-2025,27-Mar-2025,1340.0,2.55
07-Mar-2025,27-Mar-2025,1220.0,43.30
07-Mar-2025,27-Mar-2025,1090.0,121.00
07-Mar-2025,27-Mar-2025,1520.0,0.15
07-Mar-2025,27-Mar-2025,1330.0,3.30
07-Mar-2025,27-Mar-2025,1210.0,50.85
07-Mar-2025,27-Mar-2025,1480.0,0.25
07-Mar-2025,27-Mar-2025,1080.0,124.45
07-Mar-2025,27-Mar-2025,1070.0,197.35
07-Mar-2025,27-Mar-2025,1460.0,0.35
07-Mar-2025,27-Mar-2025,1320.0,4.10
07-Mar-2025,27-Mar-2025,1200.0,59.30
07-Mar-2025,27-Mar-2025,1060.0,139.50
07-Mar-2025,27-Mar-2025,1310.0,5.50
07-Mar-2025,27-Mar-2025,1190.0,68.35
07-Mar-2025,27-Mar-2025,1050.0,216.25
07-Mar-2025,27-Mar-2025,1440.0,0.50
07-Mar-2025,27-Mar-2025,1180.0,77.15
07-Mar-2025,27-Mar-2025,1040.0,135.50
07-Mar-2025,27-Mar-2025,1420.0,0.65
07-Mar-2025,27-Mar-2025,1300.0,7.25
07-Mar-2025,27-Mar-2025,1020.0,172.60
07-Mar-2025,27-Mar-2025,1410.0,0.65
07-Mar-2025,27-Mar-2025,1290.0,9.15
07-Mar-2025,27-Mar-2025,1170.0,86.00
07-Mar-2025,27-Mar-2025,1000.0,252.75
07-Mar-2025,27-Mar-2025,980.0,256.30
07-Mar-2025,27-Mar-2025,1280.0,11.55
07-Mar-2025,27-Mar-2025,1160.0,93.45
07-Mar-2025,27-Mar-2025,960.0,275.25
07-Mar-2025,29-May-2025,1040.0,191.85
07-Mar-2025,29-May-2025,1360.0,16.85
10-Mar-2025,27-Mar-2025,1050.0,216.25
10-Mar-2025,27-Mar-2025,1440.0,0.40
10-Mar-2025,27-Mar-2025,1180.0,64.60
10-Mar-2025,27-Mar-2025,1040.0,135.50
10-Mar-2025,27-Mar-2025,1420.0,0.40
10-Mar-2025,27-Mar-2025,1300.0,3.65
10-Mar-2025,27-Mar-2025,1170.0,73.85
10-Mar-2025,27-Mar-2025,1020.0,172.60
10-Mar-2025,27-Mar-2025,1000.0,243.40
10-Mar-2025,27-Mar-2025,1410.0,0.45
10-Mar-2025,27-Mar-2025,1290.0,4.75
10-Mar-2025,27-Mar-2025,980.0,256.30
10-Mar-2025,27-Mar-2025,1280.0,6.40
10-Mar-2025,27-Mar-2025,1160.0,82.05
10-Mar-2025,27-Mar-2025,960.0,275.25
10-Mar-2025,29-May-2025,1060.0,174.60
10-Mar-2025,29-May-2025,1220.0,70.00
10-Mar-2025,29-May-2025,1040.0,191.85
10-Mar-2025,29-May-2025,1360.0,14.05
10-Mar-2025,29-May-2025,1200.0,71.00
10-Mar-2025,29-May-2025,1000.0,227.90
10-Mar-2025,29-May-2025,1340.0,23.75
10-Mar-2025,29-May-2025,1180.0,87.10
10-Mar-2025,29-May-2025,960.0,265.50
10-Mar-2025,29-May-2025,1320.0,25.00
10-Mar-2025,29-May-2025,1160.0,99.40
10-Mar-2025,29-May-2025,1300.0,29.00
10-Mar-2025,29-May-2025,1140.0,110.00
10-Mar-2025,29-May-2025,1440.0,8.55
10-Mar-2025,29-May-2025,1280.0,40.60
10-Mar-2025,29-May-2025,1120.0,126.90
10-Mar-2025,29-May-2025,1260.0,50.00
10-Mar-2025,29-May-2025,1100.0,142.05
10-Mar-2025,29-May-2025,1400.0,8.60
10-Mar-2025,29-May-2025,1080.0,157.95
10-Mar-2025,29-May-2025,1240.0,56.25
10-Mar-2025,24-Apr-2025,1050.0,171.85
10-Mar-2025,24-Apr-2025,1370.0,7.85
10-Mar-2025,24-Apr-2025,1230.0,48.20
10-Mar-2025,24-Apr-2025,1040.0,233.45
10-Mar-2025,24-Apr-2025,1360.0,6.55
10-Mar-2025,24-Apr-2025,1220.0,54.10
10-Mar-2025,24-Apr-2025,1350.0,6.75
10-Mar-2025,24-Apr-2025,1020.0,252.10
10-Mar-2025,24-Apr-2025,1340.0,8.10
10-Mar-2025,24-Apr-2025,1210.0,69.75
10-Mar-2025,24-Apr-2025,1000.0,248.10
10-Mar-2025,24-Apr-2025,1330.0,9.50
10-Mar-2025,24-Apr-2025,1200.0,66.70
10-Mar-2025,24-Apr-2025,980.0,290.25
10-Mar-2025,24-Apr-2025,1320.0,11.80
10-Mar-2025,24-Apr-2025,1190.0,80.00
10-Mar-2025,24-Apr-2025,960.0,240.00
10-Mar-2025,24-Apr-2025,1310.0,14.00
10-Mar-2025,24-Apr-2025,1180.0,82.00
10-Mar-2025,24-Apr-2025,1480.0,1.40
10-Mar-2025,24-Apr-2025,1300.0,16.45
10-Mar-2025,24-Apr-2025,1170.0,101.65
10-Mar-2025,24-Apr-2025,1290.0,19.95
10-Mar-2025,24-Apr-2025,1160.0,98.75
10-Mar-2025,24-Apr-2025,1440.0,2.10
10-Mar-2025,24-Apr-2025,1280.0,22.80
10-Mar-2025,24-Apr-2025,1150.0,121.35
10-Mar-2025,24-Apr-2025,1110.0,119.80
10-Mar-2025,24-Apr-2025,1100.0,154.20
10-Mar-2025,24-Apr-2025,1420.0,2.75
10-Mar-2025,24-Apr-2025,1270.0,26.80
10-Mar-2025,24-Apr-2025,1140.0,147.10
10-Mar-2025,24-Apr-2025,1260.0,31.55
10-Mar-2025,24-Apr-2025,1130.0,104.15
10-Mar-2025,24-Apr-2025,1090.0,136.40
10-Mar-2025,24-Apr-2025,1400.0,3.20
10-Mar-2025,24-Apr-2025,1080.0,197.25
10-Mar-2025,24-Apr-2025,1380.0,4.15
10-Mar-2025,24-Apr-2025,1250.0,35.95
10-Mar-2025,24-Apr-2025,1120.0,163.15
10-Mar-2025,24-Apr-2025,1070.0,153.80
10-Mar-2025,24-Apr-2025,1060.0,215.10
10-Mar-2025,24-Apr-2025,1240.0,41.25
10-Mar-2025,27-Mar-2025,1400.0,0.45
10-Mar-2025,27-Mar-2025,1270.0,8.60
10-Mar-2025,27-Mar-2025,1150.0,92.45
10-Mar-2025,27-Mar-2025,1390.0,0.50
10-Mar-2025,27-Mar-2025,1140.0,107.75
10-Mar-2025,27-Mar-2025,1380.0,0.55
10-Mar-2025,27-Mar-2025,1260.0,11.75
10-Mar-2025,27-Mar-2025,1370.0,0.65
10-Mar-2025,27-Mar-2025,1250.0,15.90
10-Mar-2025,27-Mar-2025,1130.0,120.15
10-Mar-2025,27-Mar-2025,1360.0,0.75
10-Mar-2025,27-Mar-2025,1240.0,20.80
10-Mar-2025,27-Mar-2025,1120.0,131.15
10-Mar-2025,27-Mar-2025,1110.0,101.50
10-Mar-2025,27-Mar-2025,1350.0,0.90
10-Mar-2025,27-Mar-2025,1230.0,26.45
10-Mar-2025,27-Mar-2025,1100.0,140.00
10-Mar-2025,27-Mar-2025,1340.0,1.20
10-Mar-2025,27-Mar-2025,1220.0,32.85
10-Mar-2025,27-Mar-2025,1090.0,121.00
10-Mar-2025,27-Mar-2025,1520.0,0.10
10-Mar-2025,27-Mar-2025,1330.0,1.50
10-Mar-2025,27-Mar-2025,1210.0,40.10
10-Mar-2025,27-Mar-2025,1480.0,0.20
10-Mar-2025,27-Mar-2025,1080.0,124.45
10-Mar-2025,27-Mar-2025,1070.0,197.35
10-Mar-2025,27-Mar-2025,1460.0,0.30
10-Mar-2025,27-Mar-2025,1320.0,1.95
10-Mar-2025,27-Mar-2025,1200.0,48.05
10-Mar-2025,27-Mar-2025,1060.0,139.50
10-Mar-2025,27-Mar-2025,1310.0,2.65
10-Mar-2025,27-Mar-2025,1190.0,56.60
11-Mar-2025,27-Mar-2025,1400.0,0.55
11-Mar-2025,27-Mar-2025,1270.0,10.90
11-Mar-2025,27-Mar-2025,1150.0,101.60
11-Mar-2025,27-Mar-2025,1390.0,0.60
11-Mar-2025,27-Mar-2025,1380.0,0.60
11-Mar-2025,27-Mar-2025,1260.0,14.80
11-Mar-2025,27-Mar-2025,1140.0,107.75
11-Mar-2025,27-Mar-2025,1370.0,0.80
11-Mar-2025,27-Mar-2025,1250.0,19.60
11-Mar-2025,27-Mar-2025,1130.0,111.00
11-Mar-2025,27-Mar-2025,1360.0,0.85
11-Mar-2025,27-Mar-2025,1120.0,131.15
11-Mar-2025,27-Mar-2025,1240.0,25.10
11-Mar-2025,27-Mar-2025,1110.0,128.50
11-Mar-2025,27-Mar-2025,1350.0,1.10
11-Mar-2025,27-Mar-2025,1230.0,31.55
11-Mar-2025,27-Mar-2025,1100.0,150.00
11-Mar-2025,27-Mar-2025,1340.0,1.35
11-Mar-2025,27-Mar-2025,1220.0,38.80
11-Mar-2025,27-Mar-2025,1090.0,121.00
11-Mar-2025,27-Mar-2025,1520.0,0.20
11-Mar-2025,27-Mar-2025,1330.0,1.75
11-Mar-2025,27-Mar-2025,1210.0,46.30
11-Mar-2025,27-Mar-2025,1480.0,0.20
11-Mar-2025,27-Mar-2025,1080.0,124.45
11-Mar-2025,27-Mar-2025,1070.0,197.35
11-Mar-2025,27-Mar-2025,1460.0,0.30
11-Mar-2025,27-Mar-2025,1320.0,2.35
11-Mar-2025,27-Mar-2025,1200.0,55.05
11-Mar-2025,27-Mar-2025,1060.0,139.50
11-Mar-2025,27-Mar-2025,1310.0,3.20
11-Mar-2025,27-Mar-2025,1190.0,63.10
11-Mar-2025,29-May-2025,1060.0,174.60
11-Mar-2025,29-May-2025,1220.0,70.00
11-Mar-2025,29-May-2025,1040.0,191.85
11-Mar-2025,29-May-2025,1360.0,14.05
11-Mar-2025,29-May-2025,1200.0,85.15
11-Mar-2025,29-May-2025,1000.0,227.90
11-Mar-2025,29-May-2025,1340.0,23.75
11-Mar-2025,29-May-2025,1180.0,87.10
11-Mar-2025,29-May-2025,960.0,265.50
11-Mar-2025,29-May-2025,1320.0,25.00
11-Mar-2025,29-May-2025,1160.0,99.40
11-Mar-2025,29-May-2025,1300.0,31.80
11-Mar-2025,29-May-2025,1140.0,110.00
11-Mar-2025,29-May-2025,1440.0,8.55
11-Mar-2025,29-May-2025,1280.0,40.60
11-Mar-2025,29-May-2025,1120.0,126.90
11-Mar-2025,29-May-2025,1260.0,43.00
11-Mar-2025,29-May-2025,1100.0,142.05
11-Mar-2025,29-May-2025,1400.0,9.15
11-Mar-2025,29-May-2025,1080.0,157.95
11-Mar-2025,29-May-2025,1240.0,56.25
11-Mar-2025,24-Apr-2025,1050.0,171.85
11-Mar-2025,24-Apr-2025,1370.0,7.85
11-Mar-2025,24-Apr-2025,1230.0,51.50
11-Mar-2025,24-Apr-2025,1040.0,233.45
11-Mar-2025,24-Apr-2025,1360.0,6.40
11-Mar-2025,24-Apr-2025,1220.0,57.70
11-Mar-2025,24-Apr-2025,1350.0,8.05
11-Mar-2025,24-Apr-2025,1020.0,252.10
11-Mar-2025,24-Apr-2025,1340.0,9.65
11-Mar-2025,24-Apr-2025,1210.0,62.00
11-Mar-2025,24-Apr-2025,1000.0,256.45
11-Mar-2025,27-Mar-2025,1050.0,216.25
11-Mar-2025,27-Mar-2025,1440.0,0.45
11-Mar-2025,27-Mar-2025,1180.0,72.00
11-Mar-2025,27-Mar-2025,1040.0,135.50
11-Mar-2025,27-Mar-2025,1420.0,0.45
11-Mar-2025,27-Mar-2025,1300.0,4.45
11-Mar-2025,27-Mar-2025,1170.0,81.50
11-Mar-2025,27-Mar-2025,1020.0,172.60
11-Mar-2025,27-Mar-2025,1000.0,253.75
11-Mar-2025,27-Mar-2025,1410.0,0.60
11-Mar-2025,27-Mar-2025,1290.0,5.90
11-Mar-2025,27-Mar-2025,980.0,256.30
11-Mar-2025,27-Mar-2025,1280.0,8.00
11-Mar-2025,27-Mar-2025,1160.0,90.75
11-Mar-2025,27-Mar-2025,960.0,275.25
11-Mar-2025,24-Apr-2025,1330.0,11.70
11-Mar-2025,24-Apr-2025,1200.0,72.35
11-Mar-2025,24-Apr-2025,980.0,290.25
11-Mar-2025,24-Apr-2025,1320.0,13.80
11-Mar-2025,24-Apr-2025,1190.0,80.00
11-Mar-2025,24-Apr-2025,960.0,240.00
11-Mar-2025,24-Apr-2025,1310.0,14.90
11-Mar-2025,24-Apr-2025,1180.0,81.65
11-Mar-2025,24-Apr-2025,1480.0,1.60
11-Mar-2025,24-Apr-2025,1300.0,19.55
11-Mar-2025,24-Apr-2025,1170.0,101.65
11-Mar-2025,24-Apr-2025,1290.0,22.65
11-Mar-2025,24-Apr-2025,1160.0,95.15
11-Mar-2025,24-Apr-2025,1440.0,2.35
11-Mar-2025,24-Apr-2025,1280.0,26.45
11-Mar-2025,24-Apr-2025,1150.0,121.35
11-Mar-2025,24-Apr-2025,1110.0,119.80
11-Mar-2025,24-Apr-2025,1420.0,2.75
11-Mar-2025,24-Apr-2025,1270.0,30.00
11-Mar-2025,24-Apr-2025,1140.0,147.10
11-Mar-2025,24-Apr-2025,1100.0,151.00
11-Mar-2025,24-Apr-2025,1090.0,136.40
11-Mar-2025,24-Apr-2025,1130.0,104.15
11-Mar-2025,24-Apr-2025,1400.0,3.65
11-Mar-2025,24-Apr-2025,1260.0,35.60
11-Mar-2025,24-Apr-2025,1120.0,163.15
11-Mar-2025,24-Apr-2025,1080.0,197.25
11-Mar-2025,24-Apr-2025,1250.0,40.30
11-Mar-2025,24-Apr-2025,1070.0,153.80
11-Mar-2025,24-Apr-2025,1060.0,215.10
11-Mar-2025,24-Apr-2025,1380.0,4.65
11-Mar-2025,24-Apr-2025,1240.0,46.10
12-Mar-2025,24-Apr-2025,1210.0,67.15
12-Mar-2025,24-Apr-2025,1000.0,260.05
12-Mar-2025,24-Apr-2025,1330.0,12.60
12-Mar-2025,24-Apr-2025,1200.0,78.85
12-Mar-2025,24-Apr-2025,980.0,290.25
12-Mar-2025,24-Apr-2025,1320.0,15.25
12-Mar-2025,24-Apr-2025,1190.0,80.00
12-Mar-2025,24-Apr-2025,960.0,240.00
12-Mar-2025,24-Apr-2025,1310.0,17.10
12-Mar-2025,24-Apr-2025,1180.0,94.95
12-Mar-2025,24-Apr-2025,1480.0,1.65
12-Mar-2025,24-Apr-2025,1300.0,21.10
12-Mar-2025,24-Apr-2025,1170.0,101.65
12-Mar-2025,24-Apr-2025,1290.0,25.00
12-Mar-2025,24-Apr-2025,1160.0,95.15
12-Mar-2025,24-Apr-2025,1440.0,2.45
12-Mar-2025,24-Apr-2025,1280.0,28.75
12-Mar-2025,24-Apr-2025,1150.0,121.35
12-Mar-2025,24-Apr-2025,1100.0,169.50
12-Mar-2025,24-Apr-2025,1420.0,3.10
12-Mar-2025,24-Apr-2025,1270.0,33.60
12-Mar-2025,24-Apr-2025,1140.0,147.10
12-Mar-2025,24-Apr-2025,1090.0,136.40
12-Mar-2025,24-Apr-2025,1260.0,38.85
12-Mar-2025,24-Apr-2025,1130.0,104.15
12-Mar-2025,24-Apr-2025,1400.0,4.00
12-Mar-2025,24-Apr-2025,1120.0,163.15
12-Mar-2025,24-Apr-2025,1080.0,197.25
12-Mar-2025,24-Apr-2025,1250.0,44.50
12-Mar-2025,24-Apr-2025,1110.0,119.80
12-Mar-2025,24-Apr-2025,1070.0,153.80
12-Mar-2025,24-Apr-2025,1060.0,215.10
12-Mar-2025,24-Apr-2025,1380.0,4.70
12-Mar-2025,24-Apr-2025,1240.0,50.30
12-Mar-2025,27-Mar-2025,1400.0,0.55
12-Mar-2025,27-Mar-2025,1270.0,12.55
12-Mar-2025,27-Mar-2025,1150.0,107.10
12-Mar-2025,27-Mar-2025,1390.0,0.65
12-Mar-2025,27-Mar-2025,1140.0,112.85
12-Mar-2025,27-Mar-2025,1380.0,0.70
12-Mar-2025,27-Mar-2025,1260.0,17.30
12-Mar-2025,27-Mar-2025,1370.0,0.85
12-Mar-2025,27-Mar-2025,1250.0,23.05
12-Mar-2025,27-Mar-2025,1130.0,111.00
12-Mar-2025,27-Mar-2025,1360.0,0.90
12-Mar-2025,27-Mar-2025,1240.0,29.65
12-Mar-2025,27-Mar-2025,1120.0,129.00
12-Mar-2025,27-Mar-2025,1110.0,128.50
12-Mar-2025,27-Mar-2025,1350.0,1.15
12-Mar-2025,29-May-2025,1060.0,174.60
12-Mar-2025,29-May-2025,1220.0,70.00
12-Mar-2025,29-May-2025,1040.0,191.85
12-Mar-2025,29-May-2025,1360.0,14.05
12-Mar-2025,29-May-2025,1200.0,92.45
12-Mar-2025,29-May-2025,1000.0,227.90
12-Mar-2025,29-May-2025,1340.0,23.75
12-Mar-2025,29-May-2025,1180.0,87.10
12-Mar-2025,29-May-2025,960.0,265.50
12-Mar-2025,29-May-2025,1320.0,25.00
12-Mar-2025,29-May-2025,1160.0,99.40
12-Mar-2025,29-May-2025,1300.0,33.30
12-Mar-2025,29-May-2025,1140.0,110.00
12-Mar-2025,29-May-2025,1440.0,8.55
12-Mar-2025,29-May-2025,1280.0,40.60
12-Mar-2025,27-Mar-2025,1230.0,36.95
12-Mar-2025,27-Mar-2025,1100.0,158.30
12-Mar-2025,27-Mar-2025,1340.0,1.45
12-Mar-2025,27-Mar-2025,1220.0,44.80
12-Mar-2025,27-Mar-2025,1090.0,168.75
12-Mar-2025,27-Mar-2025,1520.0,0.20
12-Mar-2025,27-Mar-2025,1330.0,1.80
12-Mar-2025,27-Mar-2025,1210.0,53.35
12-Mar-2025,27-Mar-2025,1480.0,0.25
12-Mar-2025,27-Mar-2025,1080.0,124.45
12-Mar-2025,27-Mar-2025,1070.0,197.35
12-Mar-2025,27-Mar-2025,1460.0,0.30
12-Mar-2025,27-Mar-2025,1320.0,2.50
12-Mar-2025,27-Mar-2025,1200.0,62.40
12-Mar-2025,27-Mar-2025,1060.0,139.50
12-Mar-2025,27-Mar-2025,1310.0,3.45
12-Mar-2025,27-Mar-2025,1190.0,71.65
12-Mar-2025,27-Mar-2025,1050.0,216.25
12-Mar-2025,27-Mar-2025,1440.0,0.45
12-Mar-2025,27-Mar-2025,1180.0,80.90
12-Mar-2025,27-Mar-2025,1040.0,135.50
12-Mar-2025,27-Mar-2025,1420.0,0.50
12-Mar-2025,27-Mar-2025,1300.0,4.90
12-Mar-2025,27-Mar-2025,1170.0,90.20
12-Mar-2025,27-Mar-2025,1020.0,172.60
12-Mar-2025,27-Mar-2025,1000.0,255.00
12-Mar-2025,27-Mar-2025,1410.0,0.45
12-Mar-2025,27-Mar-2025,1290.0,6.65
12-Mar-2025,27-Mar-2025,980.0,256.30
12-Mar-2025,27-Mar-2025,1280.0,9.15
12-Mar-2025,27-Mar-2025,1160.0,100.25
12-Mar-2025,27-Mar-2025,960.0,275.25
12-Mar-2025,29-May-2025,1120.0,126.90
12-Mar-2025,29-May-2025,1260.0,43.00
12-Mar-2025,29-May-2025,1100.0,142.05
12-Mar-2025,29-May-2025,1400.0,9.50
12-Mar-2025,29-May-2025,1080.0,157.95
12-Mar-2025,29-May-2025,1240.0,56.25
12-Mar-2025,24-Apr-2025,1050.0,171.85
12-Mar-2025,24-Apr-2025,1370.0,7.85
12-Mar-2025,24-Apr-2025,1230.0,56.75
12-Mar-2025,24-Apr-2025,1040.0,233.45
12-Mar-2025,24-Apr-2025,1360.0,7.25
12-Mar-2025,24-Apr-2025,1220.0,63.75
12-Mar-2025,24-Apr-2025,1350.0,8.85
12-Mar-2025,24-Apr-2025,1020.0,252.10
12-Mar-2025,24-Apr-2025,1340.0,10.50
13-Mar-2025,29-May-2025,1380.0,16.05
13-Mar-2025,29-May-2025,1060.0,174.60
13-Mar-2025,29-May-2025,1220.0,70.00
13-Mar-2025,29-May-2025,1040.0,191.85
13-Mar-2025,29-May-2025,1360.0,14.05
13-Mar-2025,29-May-2025,1200.0,84.20
13-Mar-2025,29-May-2025,1000.0,227.90
13-Mar-2025,29-May-2025,1340.0,23.75
13-Mar-2025,29-May-2025,1180.0,87.10
13-Mar-2025,29-May-2025,960.0,265.50
13-Mar-2025,29-May-2025,1320.0,25.00
13-Mar-2025,29-May-2025,1160.0,99.40
13-Mar-2025,29-May-2025,1300.0,29.80
13-Mar-2025,29-May-2025,1140.0,110.00
13-Mar-2025,29-May-2025,1440.0,8.55
13-Mar-2025,29-May-2025,1280.0,40.60
13-Mar-2025,29-May-2025,1120.0,126.90
13-Mar-2025,29-May-2025,1260.0,43.00
13-Mar-2025,29-May-2025,1100.0,142.05
13-Mar-2025,29-May-2025,1400.0,8.70
13-Mar-2025,29-May-2025,1080.0,157.95
13-Mar-2025,29-May-2025,1240.0,56.25
13-Mar-2025,24-Apr-2025,1050.0,171.85
13-Mar-2025,24-Apr-2025,1370.0,7.85
13-Mar-2025,24-Apr-2025,1230.0,52.75
13-Mar-2025,24-Apr-2025,1040.0,233.45
13-Mar-2025,24-Apr-2025,1360.0,5.55
13-Mar-2025,24-Apr-2025,1220.0,56.80
13-Mar-2025,24-Apr-2025,1350.0,6.55
13-Mar-2025,24-Apr-2025,1020.0,252.10
13-Mar-2025,24-Apr-2025,1340.0,8.00
13-Mar-2025,24-Apr-2025,1210.0,67.15
13-Mar-2025,24-Apr-2025,1000.0,260.05
13-Mar-2025,24-Apr-2025,1330.0,9.95
13-Mar-2025,24-Apr-2025,1200.0,71.55
13-Mar-2025,24-Apr-2025,980.0,290.25
13-Mar-2025,24-Apr-2025,1320.0,11.70
13-Mar-2025,24-Apr-2025,1190.0,80.00
13-Mar-2025,24-Apr-2025,960.0,240.00
13-Mar-2025,24-Apr-2025,1310.0,14.20
13-Mar-2025,24-Apr-2025,1180.0,92.35
13-Mar-2025,24-Apr-2025,1480.0,1.45
13-Mar-2025,24-Apr-2025,1300.0,17.25
13-Mar-2025,24-Apr-2025,1170.0,101.65
13-Mar-2025,24-Apr-2025,1460.0,11.70
13-Mar-2025,24-Apr-2025,1290.0,21.55
13-Mar-2025,24-Apr-2025,1160.0,95.15
13-Mar-2025,24-Apr-2025,1440.0,1.90
13-Mar-2025,24-Apr-2025,1280.0,24.55
13-Mar-2025,24-Apr-2025,1150.0,120.00
13-Mar-2025,24-Apr-2025,1110.0,119.80
13-Mar-2025,24-Apr-2025,1100.0,169.45
13-Mar-2025,24-Apr-2025,1420.0,3.10
13-Mar-2025,24-Apr-2025,1270.0,29.25
13-Mar-2025,24-Apr-2025,1140.0,147.10
13-Mar-2025,24-Apr-2025,1090.0,136.40
13-Mar-2025,24-Apr-2025,1260.0,33.55
13-Mar-2025,24-Apr-2025,1130.0,104.15
13-Mar-2025,24-Apr-2025,1400.0,3.15
13-Mar-2025,24-Apr-2025,1120.0,163.15
13-Mar-2025,24-Apr-2025,1080.0,197.25
13-Mar-2025,24-Apr-2025,1250.0,39.10
13-Mar-2025,24-Apr-2025,1070.0,153.80
13-Mar-2025,24-Apr-2025,1060.0,215.10
13-Mar-2025,24-Apr-2025,1380.0,3.90
13-Mar-2025,24-Apr-2025,1240.0,44.60
13-Mar-2025,27-Mar-2025,1400.0,0.40
13-Mar-2025,27-Mar-2025,1270.0,8.20
13-Mar-2025,27-Mar-2025,1150.0,102.35
13-Mar-2025,27-Mar-2025,1390.0,0.50
13-Mar-2025,27-Mar-2025,1140.0,110.45
13-Mar-2025,27-Mar-2025,1380.0,0.40
13-Mar-2025,27-Mar-2025,1260.0,12.00
13-Mar-2025,27-Mar-2025,1370.0,0.60
13-Mar-2025,27-Mar-2025,1250.0,16.80
13-Mar-2025,27-Mar-2025,1130.0,132.65
13-Mar-2025,27-Mar-2025,1360.0,0.60
13-Mar-2025,27-Mar-2025,1240.0,22.80
13-Mar-2025,27-Mar-2025,1120.0,134.00
13-Mar-2025,27-Mar-2025,1110.0,154.00
13-Mar-2025,27-Mar-2025,1350.0,0.70
13-Mar-2025,27-Mar-2025,1230.0,29.60
13-Mar-2025,27-Mar-2025,1100.0,152.50
13-Mar-2025,27-Mar-2025,1340.0,0.80
13-Mar-2025,27-Mar-2025,1220.0,37.15
13-Mar-2025,27-Mar-2025,1090.0,168.75
13-Mar-2025,27-Mar-2025,1520.0,0.10
13-Mar-2025,27-Mar-2025,1330.0,1.05
13-Mar-2025,27-Mar-2025,1210.0,45.55
13-Mar-2025,27-Mar-2025,1480.0,0.15
13-Mar-2025,27-Mar-2025,1080.0,124.45
13-Mar-2025,27-Mar-2025,1070.0,197.35
13-Mar-2025,27-Mar-2025,1460.0,0.30
13-Mar-2025,27-Mar-2025,1320.0,1.40
13-Mar-2025,27-Mar-2025,1200.0,54.40
13-Mar-2025,27-Mar-2025,1060.0,139.50
13-Mar-2025,27-Mar-2025,1310.0,2.05
13-Mar-2025,27-Mar-2025,1190.0,63.70
