date,strike,maturity,true_price,computed_price,abs_error
03-Jan-2025,1240,0.227397,62.75,74.0791,11.3291
03-Jan-2025,1220,0.227397,72.5,86.9144,14.4144
03-Jan-2025,1340,0.227397,23,26.9691,3.96914
03-Jan-2025,1320,0.227397,33.05,34.0463,0.996298
03-Jan-2025,1200,0.227397,94.8,100.757,5.95749
03-Jan-2025,1440,0.227397,9.9,6.52291,3.37709
03-Jan-2025,1300,0.227397,37.1,42.2897,5.18968
03-Jan-2025,1180,0.227397,94.95,115.519,20.5692
03-Jan-2025,1400,0.227397,12.95,12.1109,0.839136
03-Jan-2025,1280,0.227397,46.15,51.7198,5.5698
03-Jan-2025,1520,0.150685,2,0.342012,1.65799
03-Jan-2025,1320,0.150685,18.3,22.1765,3.87654
03-Jan-2025,1180,0.150685,117,101.388,15.6117
03-Jan-2025,1480,0.150685,2.5,0.947298,1.5527
03-Jan-2025,1310,0.150685,20.9,25.591,4.691
03-Jan-2025,1300,0.150685,24.25,29.3532,5.1032
03-Jan-2025,1440,0.150685,4.1,2.41627,1.68373
03-Jan-2025,1290,0.150685,27.45,33.4707,6.0207
03-Jan-2025,1280,0.150685,31.7,37.9479,6.24792
03-Jan-2025,1420,0.150685,4.5,3.72676,0.773241
03-Jan-2025,1140,0.150685,165.4,134.398,31.0015
03-Jan-2025,1270,0.150685,35.1,42.7861,7.68609
03-Jan-2025,1400,0.150685,6.4,5.60669,0.793313
03-Jan-2025,1260,0.150685,40.65,47.9833,7.33329
03-Jan-2025,1120,0.150685,170,151.985,18.015
03-Jan-2025,1250,0.150685,45.9,53.5346,7.63465
03-Jan-2025,1380,0.150685,8.5,8.22097,0.279032
06-Jan-2025,1380,0.219178,19.2,16.9388,2.26119
06-Jan-2025,1260,0.219178,41.25,54.8067,13.5567
06-Jan-2025,1140,0.219178,121.3,126.567,5.26711
06-Jan-2025,1120,0.219178,135.8,141.524,5.72397
06-Jan-2025,1360,0.219178,23.2,21.1195,2.08053
06-Jan-2025,1240,0.219178,62.75,64.4049,1.65486
